,Date,Latitude,Longitude,Bin_Number,Bin_value,bin_cate
2722,2022-03-27,12.881924,80.075602,23,42,3
2723,2022-03-27,12.882101,80.075261,24,76,3
2724,2022-03-27,12.882206,80.074756,25,76,3
2725,2022-03-27,12.881861,80.074681,26,98,3
2726,2022-03-27,12.881725,80.075046,27,50,3
2727,2022-03-27,12.881536,80.075368,28,70,3
2728,2022-03-27,12.881421,80.07583,29,98,3
2729,2022-03-27,12.881264,80.076291,30,31,3
2730,2022-03-27,12.879586,80.07653,31,74,4
2731,2022-03-27,12.879356,80.076605,32,43,4
2732,2022-03-27,12.879282,80.076814,33,32,4
2733,2022-03-27,12.879481,80.076503,34,60,4
2734,2022-03-27,12.879251,80.077018,35,27,4
2735,2022-03-27,12.879193,80.077212,36,62,4
2736,2022-03-27,12.879146,80.077357,37,31,4
2737,2022-03-27,12.879037,80.077459,38,47,4
2738,2022-03-27,12.878995,80.077695,39,78,4
2739,2022-03-27,12.878911,80.077877,40,62,4
2740,2022-03-27,12.879795,80.07505,41,70,5
2741,2022-03-27,12.87969,80.075254,42,86,5
2742,2022-03-27,12.880046,80.074761,43,100,5
2743,2022-03-27,12.88037,80.075362,44,66,5
2744,2022-03-27,12.880642,80.075008,45,92,5
2745,2022-03-27,12.881113,80.075201,46,88,5
2746,2022-03-27,12.880893,80.075544,47,90,5
2747,2022-03-27,12.881018,80.075534,48,26,5
2748,2022-03-27,12.879696,80.075132,49,67,5
2749,2022-03-27,12.881133,80.075362,50,26,5
2750,2022-03-28,12.879995,80.07858,1,98,1
2751,2022-03-28,12.880075,80.078284,2,94,1
2752,2022-03-28,12.880195,80.078042,3,71,1
2753,2022-03-28,12.880242,80.077833,4,74,1
2754,2022-03-28,12.880336,80.077602,5,72,1
2755,2022-03-28,12.880424,80.077378,6,35,1
2756,2022-03-28,12.880503,80.077136,7,88,1
2757,2022-03-28,12.88043,80.076799,8,47,1
2758,2022-03-28,12.880518,80.076922,9,68,1
2759,2022-03-28,12.880215,80.076766,10,98,1
2760,2022-03-28,12.880027,80.076831,11,85,2
2761,2022-03-28,12.879985,80.076997,12,89,2
2762,2022-03-28,12.879938,80.077174,13,50,2
2763,2022-03-28,12.879901,80.077351,14,64,2
2764,2022-03-28,12.879818,80.077496,15,68,2
2765,2022-03-28,12.879781,80.077743,16,91,2
2766,2022-03-28,12.879708,80.077904,17,28,2
2767,2022-03-28,12.87965,80.07806,18,92,2
2768,2022-03-28,12.879603,80.078264,19,72,2
2769,2022-03-28,12.879512,80.078409,20,28,2
2770,2022-03-28,12.881547,80.076461,21,67,3
2771,2022-03-28,12.881715,80.075999,22,61,3
2772,2022-03-28,12.881924,80.075602,23,62,3
2773,2022-03-28,12.882101,80.075261,24,34,3
2774,2022-03-28,12.882206,80.074756,25,60,3
2775,2022-03-28,12.881861,80.074681,26,69,3
2776,2022-03-28,12.881725,80.075046,27,67,3
2777,2022-03-28,12.881536,80.075368,28,36,3
2778,2022-03-28,12.881421,80.07583,29,45,3
2779,2022-03-28,12.881264,80.076291,30,99,3
2780,2022-03-28,12.879586,80.07653,31,64,4
2781,2022-03-28,12.879356,80.076605,32,74,4
2782,2022-03-28,12.879282,80.076814,33,47,4
2783,2022-03-28,12.879481,80.076503,34,28,4
2784,2022-03-28,12.879251,80.077018,35,72,4
2785,2022-03-28,12.879193,80.077212,36,84,4
2786,2022-03-28,12.879146,80.077357,37,92,4
2787,2022-03-28,12.879037,80.077459,38,27,4
2788,2022-03-28,12.878995,80.077695,39,70,4
2789,2022-03-28,12.878911,80.077877,40,79,4
2790,2022-03-28,12.879795,80.07505,41,63,5
2791,2022-03-28,12.87969,80.075254,42,46,5
2792,2022-03-28,12.880046,80.074761,43,65,5
2793,2022-03-28,12.88037,80.075362,44,29,5
2794,2022-03-28,12.880642,80.075008,45,42,5
2795,2022-03-28,12.881113,80.075201,46,46,5
2796,2022-03-28,12.880893,80.075544,47,36,5
2797,2022-03-28,12.881018,80.075534,48,33,5
2798,2022-03-28,12.879696,80.075132,49,67,5
2799,2022-03-28,12.881133,80.075362,50,38,5
2800,2022-03-29,12.879995,80.07858,1,46,1
2801,2022-03-29,12.880075,80.078284,2,81,1
2802,2022-03-29,12.880195,80.078042,3,42,1
2803,2022-03-29,12.880242,80.077833,4,56,1
2804,2022-03-29,12.880336,80.077602,5,68,1
2805,2022-03-29,12.880424,80.077378,6,66,1
2806,2022-03-29,12.880503,80.077136,7,66,1
2807,2022-03-29,12.88043,80.076799,8,97,1
2808,2022-03-29,12.880518,80.076922,9,50,1
2809,2022-03-29,12.880215,80.076766,10,62,1
2810,2022-03-29,12.880027,80.076831,11,65,2
2811,2022-03-29,12.879985,80.076997,12,54,2
2812,2022-03-29,12.879938,80.077174,13,94,2
2813,2022-03-29,12.879901,80.077351,14,73,2
2814,2022-03-29,12.879818,80.077496,15,78,2
2815,2022-03-29,12.879781,80.077743,16,46,2
2816,2022-03-29,12.879708,80.077904,17,49,2
2817,2022-03-29,12.87965,80.07806,18,82,2
2818,2022-03-29,12.879603,80.078264,19,58,2
2819,2022-03-29,12.879512,80.078409,20,67,2
2820,2022-03-29,12.881547,80.076461,21,90,3
2821,2022-03-29,12.881715,80.075999,22,56,3
2822,2022-03-29,12.881924,80.075602,23,85,3
2823,2022-03-29,12.882101,80.075261,24,47,3
2824,2022-03-29,12.882206,80.074756,25,83,3
2825,2022-03-29,12.881861,80.074681,26,34,3
2826,2022-03-29,12.881725,80.075046,27,51,3
2827,2022-03-29,12.881536,80.075368,28,71,3
2828,2022-03-29,12.881421,80.07583,29,79,3
2829,2022-03-29,12.881264,80.076291,30,38,3
2830,2022-03-29,12.879586,80.07653,31,90,4
2831,2022-03-29,12.879356,80.076605,32,78,4
2832,2022-03-29,12.879282,80.076814,33,74,4
2833,2022-03-29,12.879481,80.076503,34,31,4
2834,2022-03-29,12.879251,80.077018,35,35,4
2835,2022-03-29,12.879193,80.077212,36,66,4
2836,2022-03-29,12.879146,80.077357,37,66,4
2837,2022-03-29,12.879037,80.077459,38,40,4
2838,2022-03-29,12.878995,80.077695,39,69,4
2839,2022-03-29,12.878911,80.077877,40,54,4
2840,2022-03-29,12.879795,80.07505,41,45,5
2841,2022-03-29,12.87969,80.075254,42,82,5
2842,2022-03-29,12.880046,80.074761,43,93,5
2843,2022-03-29,12.88037,80.075362,44,37,5
2844,2022-03-29,12.880642,80.075008,45,52,5
2845,2022-03-29,12.881113,80.075201,46,30,5
2846,2022-03-29,12.880893,80.075544,47,94,5
2847,2022-03-29,12.881018,80.075534,48,60,5
2848,2022-03-29,12.879696,80.075132,49,25,5
2849,2022-03-29,12.881133,80.075362,50,57,5
2850,2022-03-30,12.879995,80.07858,1,97,1
2851,2022-03-30,12.880075,80.078284,2,64,1
2852,2022-03-30,12.880195,80.078042,3,82,1
2853,2022-03-30,12.880242,80.077833,4,87,1
2854,2022-03-30,12.880336,80.077602,5,77,1
2855,2022-03-30,12.880424,80.077378,6,39,1
2856,2022-03-30,12.880503,80.077136,7,86,1
2857,2022-03-30,12.88043,80.076799,8,91,1
2858,2022-03-30,12.880518,80.076922,9,77,1
2859,2022-03-30,12.880215,80.076766,10,91,1
2860,2022-03-30,12.880027,80.076831,11,55,2
2861,2022-03-30,12.879985,80.076997,12,83,2
2862,2022-03-30,12.879938,80.077174,13,74,2
2863,2022-03-30,12.879901,80.077351,14,60,2
2864,2022-03-30,12.879818,80.077496,15,39,2
2865,2022-03-30,12.879781,80.077743,16,49,2
2866,2022-03-30,12.879708,80.077904,17,73,2
2867,2022-03-30,12.87965,80.07806,18,61,2
2868,2022-03-30,12.879603,80.078264,19,59,2
2869,2022-03-30,12.879512,80.078409,20,45,2
2870,2022-03-30,12.881547,80.076461,21,92,3
2871,2022-03-30,12.881715,80.075999,22,31,3
2872,2022-03-30,12.881924,80.075602,23,44,3
2873,2022-03-30,12.882101,80.075261,24,56,3
2874,2022-03-30,12.882206,80.074756,25,55,3
2875,2022-03-30,12.881861,80.074681,26,26,3
2876,2022-03-30,12.881725,80.075046,27,63,3
2877,2022-03-30,12.881536,80.075368,28,42,3
2878,2022-03-30,12.881421,80.07583,29,66,3
2879,2022-03-30,12.881264,80.076291,30,32,3
2880,2022-03-30,12.879586,80.07653,31,95,4
2881,2022-03-30,12.879356,80.076605,32,93,4
2882,2022-03-30,12.879282,80.076814,33,65,4
2883,2022-03-30,12.879481,80.076503,34,66,4
2884,2022-03-30,12.879251,80.077018,35,84,4
2885,2022-03-30,12.879193,80.077212,36,80,4
2886,2022-03-30,12.879146,80.077357,37,34,4
2887,2022-03-30,12.879037,80.077459,38,83,4
2888,2022-03-30,12.878995,80.077695,39,86,4
2889,2022-03-30,12.878911,80.077877,40,42,4
2890,2022-03-30,12.879795,80.07505,41,41,5
2891,2022-03-30,12.87969,80.075254,42,31,5
2892,2022-03-30,12.880046,80.074761,43,50,5
2893,2022-03-30,12.88037,80.075362,44,42,5
2894,2022-03-30,12.880642,80.075008,45,74,5
2895,2022-03-30,12.881113,80.075201,46,65,5
2896,2022-03-30,12.880893,80.075544,47,33,5
2897,2022-03-30,12.881018,80.075534,48,32,5
2898,2022-03-30,12.879696,80.075132,49,45,5
2899,2022-03-30,12.881133,80.075362,50,100,5
2900,2022-03-31,12.879995,80.07858,1,64,1
2901,2022-03-31,12.880075,80.078284,2,69,1
2902,2022-03-31,12.880195,80.078042,3,43,1
2903,2022-03-31,12.880242,80.077833,4,48,1
2904,2022-03-31,12.880336,80.077602,5,32,1
2905,2022-03-31,12.880424,80.077378,6,100,1
2906,2022-03-31,12.880503,80.077136,7,93,1
2907,2022-03-31,12.88043,80.076799,8,34,1
2908,2022-03-31,12.880518,80.076922,9,92,1
2909,2022-03-31,12.880215,80.076766,10,40,1
2910,2022-03-31,12.880027,80.076831,11,85,2
2911,2022-03-31,12.879985,80.076997,12,89,2
2912,2022-03-31,12.879938,80.077174,13,74,2
2913,2022-03-31,12.879901,80.077351,14,49,2
2914,2022-03-31,12.879818,80.077496,15,87,2
2915,2022-03-31,12.879781,80.077743,16,75,2
2916,2022-03-31,12.879708,80.077904,17,69,2
2917,2022-03-31,12.87965,80.07806,18,40,2
2918,2022-03-31,12.879603,80.078264,19,57,2
2919,2022-03-31,12.879512,80.078409,20,68,2
2920,2022-03-31,12.881547,80.076461,21,80,3
2921,2022-03-31,12.881715,80.075999,22,60,3
2922,2022-03-31,12.881924,80.075602,23,52,3
2923,2022-03-31,12.882101,80.075261,24,34,3
2924,2022-03-31,12.882206,80.074756,25,37,3
2925,2022-03-31,12.881861,80.074681,26,90,3
2926,2022-03-31,12.881725,80.075046,27,61,3
2927,2022-03-31,12.881536,80.075368,28,27,3
2928,2022-03-31,12.881421,80.07583,29,77,3
2929,2022-03-31,12.881264,80.076291,30,34,3
2930,2022-03-31,12.879586,80.07653,31,92,4
2931,2022-03-31,12.879356,80.076605,32,61,4
2932,2022-03-31,12.879282,80.076814,33,36,4
2933,2022-03-31,12.879481,80.076503,34,38,4
2934,2022-03-31,12.879251,80.077018,35,75,4
2935,2022-03-31,12.879193,80.077212,36,44,4
2936,2022-03-31,12.879146,80.077357,37,44,4
2937,2022-03-31,12.879037,80.077459,38,55,4
2938,2022-03-31,12.878995,80.077695,39,49,4
2939,2022-03-31,12.878911,80.077877,40,53,4
2940,2022-03-31,12.879795,80.07505,41,85,5
2941,2022-03-31,12.87969,80.075254,42,86,5
2942,2022-03-31,12.880046,80.074761,43,49,5
2943,2022-03-31,12.88037,80.075362,44,94,5
2944,2022-03-31,12.880642,80.075008,45,40,5
2945,2022-03-31,12.881113,80.075201,46,99,5
2946,2022-03-31,12.880893,80.075544,47,36,5
2947,2022-03-31,12.881018,80.075534,48,94,5
2948,2022-03-31,12.879696,80.075132,49,100,5
2949,2022-03-31,12.881133,80.075362,50,29,5
2950,2022-04-01,12.879995,80.07858,1,42,1
2951,2022-04-01,12.880075,80.078284,2,95,1
2952,2022-04-01,12.880195,80.078042,3,34,1
2953,2022-04-01,12.880242,80.077833,4,43,1
2954,2022-04-01,12.880336,80.077602,5,60,1
2955,2022-04-01,12.880424,80.077378,6,32,1
2956,2022-04-01,12.880503,80.077136,7,96,1
2957,2022-04-01,12.88043,80.076799,8,87,1
2958,2022-04-01,12.880518,80.076922,9,52,1
2959,2022-04-01,12.880215,80.076766,10,28,1
2960,2022-04-01,12.880027,80.076831,11,98,2
2961,2022-04-01,12.879985,80.076997,12,77,2
2962,2022-04-01,12.879938,80.077174,13,44,2
2963,2022-04-01,12.879901,80.077351,14,51,2
2964,2022-04-01,12.879818,80.077496,15,42,2
2965,2022-04-01,12.879781,80.077743,16,70,2
2966,2022-04-01,12.879708,80.077904,17,94,2
2967,2022-04-01,12.87965,80.07806,18,100,2
2968,2022-04-01,12.879603,80.078264,19,83,2
2969,2022-04-01,12.879512,80.078409,20,78,2
2970,2022-04-01,12.881547,80.076461,21,98,3
2971,2022-04-01,12.881715,80.075999,22,68,3
2972,2022-04-01,12.881924,80.075602,23,74,3
2973,2022-04-01,12.882101,80.075261,24,41,3
2974,2022-04-01,12.882206,80.074756,25,66,3
2975,2022-04-01,12.881861,80.074681,26,32,3
2976,2022-04-01,12.881725,80.075046,27,67,3
2977,2022-04-01,12.881536,80.075368,28,64,3
2978,2022-04-01,12.881421,80.07583,29,30,3
2979,2022-04-01,12.881264,80.076291,30,95,3
2980,2022-04-01,12.879586,80.07653,31,63,4
2981,2022-04-01,12.879356,80.076605,32,34,4
2982,2022-04-01,12.879282,80.076814,33,73,4
2983,2022-04-01,12.879481,80.076503,34,98,4
2984,2022-04-01,12.879251,80.077018,35,73,4
2985,2022-04-01,12.879193,80.077212,36,93,4
2986,2022-04-01,12.879146,80.077357,37,100,4
2987,2022-04-01,12.879037,80.077459,38,94,4
2988,2022-04-01,12.878995,80.077695,39,62,4
2989,2022-04-01,12.878911,80.077877,40,44,4
2990,2022-04-01,12.879795,80.07505,41,47,5
2991,2022-04-01,12.87969,80.075254,42,67,5
2992,2022-04-01,12.880046,80.074761,43,80,5
2993,2022-04-01,12.88037,80.075362,44,59,5
2994,2022-04-01,12.880642,80.075008,45,26,5
2995,2022-04-01,12.881113,80.075201,46,48,5
2996,2022-04-01,12.880893,80.075544,47,52,5
2997,2022-04-01,12.881018,80.075534,48,34,5
2998,2022-04-01,12.879696,80.075132,49,76,5
2999,2022-04-01,12.881133,80.075362,50,76,5
3000,2022-04-02,12.879995,80.07858,1,74,1
3001,2022-04-02,12.880075,80.078284,2,93,1
3002,2022-04-02,12.880195,80.078042,3,40,1
3003,2022-04-02,12.880242,80.077833,4,59,1
3004,2022-04-02,12.880336,80.077602,5,70,1
3005,2022-04-02,12.880424,80.077378,6,96,1
3006,2022-04-02,12.880503,80.077136,7,77,1
3007,2022-04-02,12.88043,80.076799,8,39,1
3008,2022-04-02,12.880518,80.076922,9,90,1
3009,2022-04-02,12.880215,80.076766,10,84,1
3010,2022-04-02,12.880027,80.076831,11,81,2
3011,2022-04-02,12.879985,80.076997,12,76,2
3012,2022-04-02,12.879938,80.077174,13,38,2
3013,2022-04-02,12.879901,80.077351,14,64,2
3014,2022-04-02,12.879818,80.077496,15,30,2
3015,2022-04-02,12.879781,80.077743,16,89,2
3016,2022-04-02,12.879708,80.077904,17,68,2
3017,2022-04-02,12.87965,80.07806,18,62,2
3018,2022-04-02,12.879603,80.078264,19,50,2
3019,2022-04-02,12.879512,80.078409,20,74,2
3020,2022-04-02,12.881547,80.076461,21,81,3
3021,2022-04-02,12.881715,80.075999,22,38,3
3022,2022-04-02,12.881924,80.075602,23,68,3
3023,2022-04-02,12.882101,80.075261,24,57,3
3024,2022-04-02,12.882206,80.074756,25,76,3
3025,2022-04-02,12.881861,80.074681,26,40,3
3026,2022-04-02,12.881725,80.075046,27,47,3
3027,2022-04-02,12.881536,80.075368,28,54,3
3028,2022-04-02,12.881421,80.07583,29,64,3
3029,2022-04-02,12.881264,80.076291,30,70,3
3030,2022-04-02,12.879586,80.07653,31,51,4
3031,2022-04-02,12.879356,80.076605,32,88,4
3032,2022-04-02,12.879282,80.076814,33,33,4
3033,2022-04-02,12.879481,80.076503,34,86,4
3034,2022-04-02,12.879251,80.077018,35,55,4
3035,2022-04-02,12.879193,80.077212,36,75,4
3036,2022-04-02,12.879146,80.077357,37,33,4
3037,2022-04-02,12.879037,80.077459,38,34,4
3038,2022-04-02,12.878995,80.077695,39,70,4
3039,2022-04-02,12.878911,80.077877,40,31,4
3040,2022-04-02,12.879795,80.07505,41,67,5
3041,2022-04-02,12.87969,80.075254,42,93,5
3042,2022-04-02,12.880046,80.074761,43,51,5
3043,2022-04-02,12.88037,80.075362,44,96,5
3044,2022-04-02,12.880642,80.075008,45,68,5
3045,2022-04-02,12.881113,80.075201,46,36,5
3046,2022-04-02,12.880893,80.075544,47,89,5
3047,2022-04-02,12.881018,80.075534,48,93,5
3048,2022-04-02,12.879696,80.075132,49,92,5
3049,2022-04-02,12.881133,80.075362,50,81,5
3050,2022-04-03,12.879995,80.07858,1,59,1
3051,2022-04-03,12.880075,80.078284,2,48,1
3052,2022-04-03,12.880195,80.078042,3,86,1
3053,2022-04-03,12.880242,80.077833,4,29,1
3054,2022-04-03,12.880336,80.077602,5,95,1
3055,2022-04-03,12.880424,80.077378,6,74,1
3056,2022-04-03,12.880503,80.077136,7,81,1
3057,2022-04-03,12.88043,80.076799,8,62,1
3058,2022-04-03,12.880518,80.076922,9,31,1
3059,2022-04-03,12.880215,80.076766,10,61,1
3060,2022-04-03,12.880027,80.076831,11,75,2
3061,2022-04-03,12.879985,80.076997,12,31,2
3062,2022-04-03,12.879938,80.077174,13,68,2
3063,2022-04-03,12.879901,80.077351,14,87,2
3064,2022-04-03,12.879818,80.077496,15,40,2
3065,2022-04-03,12.879781,80.077743,16,96,2
3066,2022-04-03,12.879708,80.077904,17,82,2
3067,2022-04-03,12.87965,80.07806,18,77,2
3068,2022-04-03,12.879603,80.078264,19,75,2
3069,2022-04-03,12.879512,80.078409,20,73,2
3070,2022-04-03,12.881547,80.076461,21,77,3
3071,2022-04-03,12.881715,80.075999,22,95,3
3072,2022-04-03,12.881924,80.075602,23,68,3
3073,2022-04-03,12.882101,80.075261,24,57,3
3074,2022-04-03,12.882206,80.074756,25,99,3
3075,2022-04-03,12.881861,80.074681,26,70,3
3076,2022-04-03,12.881725,80.075046,27,98,3
3077,2022-04-03,12.881536,80.075368,28,71,3
3078,2022-04-03,12.881421,80.07583,29,85,3
3079,2022-04-03,12.881264,80.076291,30,75,3
3080,2022-04-03,12.879586,80.07653,31,52,4
3081,2022-04-03,12.879356,80.076605,32,79,4
3082,2022-04-03,12.879282,80.076814,33,74,4
3083,2022-04-03,12.879481,80.076503,34,30,4
3084,2022-04-03,12.879251,80.077018,35,93,4
3085,2022-04-03,12.879193,80.077212,36,85,4
3086,2022-04-03,12.879146,80.077357,37,44,4
3087,2022-04-03,12.879037,80.077459,38,48,4
3088,2022-04-03,12.878995,80.077695,39,31,4
3089,2022-04-03,12.878911,80.077877,40,60,4
3090,2022-04-03,12.879795,80.07505,41,83,5
3091,2022-04-03,12.87969,80.075254,42,51,5
3092,2022-04-03,12.880046,80.074761,43,88,5
3093,2022-04-03,12.88037,80.075362,44,74,5
3094,2022-04-03,12.880642,80.075008,45,87,5
3095,2022-04-03,12.881113,80.075201,46,92,5
3096,2022-04-03,12.880893,80.075544,47,74,5
3097,2022-04-03,12.881018,80.075534,48,88,5
3098,2022-04-03,12.879696,80.075132,49,36,5
3099,2022-04-03,12.881133,80.075362,50,71,5
3100,2022-04-04,12.879995,80.07858,1,31,1
3101,2022-04-04,12.880075,80.078284,2,62,1
3102,2022-04-04,12.880195,80.078042,3,53,1
3103,2022-04-04,12.880242,80.077833,4,84,1
3104,2022-04-04,12.880336,80.077602,5,85,1
3105,2022-04-04,12.880424,80.077378,6,73,1
3106,2022-04-04,12.880503,80.077136,7,45,1
3107,2022-04-04,12.88043,80.076799,8,63,1
3108,2022-04-04,12.880518,80.076922,9,25,1
3109,2022-04-04,12.880215,80.076766,10,80,1
3110,2022-04-04,12.880027,80.076831,11,43,2
3111,2022-04-04,12.879985,80.076997,12,47,2
3112,2022-04-04,12.879938,80.077174,13,26,2
3113,2022-04-04,12.879901,80.077351,14,81,2
3114,2022-04-04,12.879818,80.077496,15,42,2
3115,2022-04-04,12.879781,80.077743,16,37,2
3116,2022-04-04,12.879708,80.077904,17,44,2
3117,2022-04-04,12.87965,80.07806,18,49,2
3118,2022-04-04,12.879603,80.078264,19,47,2
3119,2022-04-04,12.879512,80.078409,20,26,2
3120,2022-04-04,12.881547,80.076461,21,51,3
3121,2022-04-04,12.881715,80.075999,22,60,3
3122,2022-04-04,12.881924,80.075602,23,41,3
3123,2022-04-04,12.882101,80.075261,24,89,3
3124,2022-04-04,12.882206,80.074756,25,80,3
3125,2022-04-04,12.881861,80.074681,26,82,3
3126,2022-04-04,12.881725,80.075046,27,98,3
3127,2022-04-04,12.881536,80.075368,28,34,3
3128,2022-04-04,12.881421,80.07583,29,44,3
3129,2022-04-04,12.881264,80.076291,30,38,3
3130,2022-04-04,12.879586,80.07653,31,96,4
3131,2022-04-04,12.879356,80.076605,32,62,4
3132,2022-04-04,12.879282,80.076814,33,93,4
3133,2022-04-04,12.879481,80.076503,34,99,4
3134,2022-04-04,12.879251,80.077018,35,54,4
3135,2022-04-04,12.879193,80.077212,36,58,4
3136,2022-04-04,12.879146,80.077357,37,61,4
3137,2022-04-04,12.879037,80.077459,38,55,4
3138,2022-04-04,12.878995,80.077695,39,45,4
3139,2022-04-04,12.878911,80.077877,40,73,4
3140,2022-04-04,12.879795,80.07505,41,79,5
3141,2022-04-04,12.87969,80.075254,42,29,5
3142,2022-04-04,12.880046,80.074761,43,44,5
3143,2022-04-04,12.88037,80.075362,44,25,5
3144,2022-04-04,12.880642,80.075008,45,96,5
3145,2022-04-04,12.881113,80.075201,46,46,5
3146,2022-04-04,12.880893,80.075544,47,64,5
3147,2022-04-04,12.881018,80.075534,48,53,5
3148,2022-04-04,12.879696,80.075132,49,66,5
3149,2022-04-04,12.881133,80.075362,50,89,5
3150,2022-04-05,12.879995,80.07858,1,97,1
3151,2022-04-05,12.880075,80.078284,2,32,1
3152,2022-04-05,12.880195,80.078042,3,37,1
3153,2022-04-05,12.880242,80.077833,4,84,1
3154,2022-04-05,12.880336,80.077602,5,37,1
3155,2022-04-05,12.880424,80.077378,6,76,1
3156,2022-04-05,12.880503,80.077136,7,84,1
3157,2022-04-05,12.88043,80.076799,8,64,1
3158,2022-04-05,12.880518,80.076922,9,73,1
3159,2022-04-05,12.880215,80.076766,10,72,1
3160,2022-04-05,12.880027,80.076831,11,89,2
3161,2022-04-05,12.879985,80.076997,12,97,2
3162,2022-04-05,12.879938,80.077174,13,68,2
3163,2022-04-05,12.879901,80.077351,14,42,2
3164,2022-04-05,12.879818,80.077496,15,38,2
3165,2022-04-05,12.879781,80.077743,16,76,2
3166,2022-04-05,12.879708,80.077904,17,35,2
3167,2022-04-05,12.87965,80.07806,18,31,2
3168,2022-04-05,12.879603,80.078264,19,86,2
3169,2022-04-05,12.879512,80.078409,20,56,2
3170,2022-04-05,12.881547,80.076461,21,78,3
3171,2022-04-05,12.881715,80.075999,22,76,3
3172,2022-04-05,12.881924,80.075602,23,90,3
3173,2022-04-05,12.882101,80.075261,24,43,3
3174,2022-04-05,12.882206,80.074756,25,28,3
3175,2022-04-05,12.881861,80.074681,26,61,3
3176,2022-04-05,12.881725,80.075046,27,63,3
3177,2022-04-05,12.881536,80.075368,28,98,3
3178,2022-04-05,12.881421,80.07583,29,88,3
3179,2022-04-05,12.881264,80.076291,30,68,3
3180,2022-04-05,12.879586,80.07653,31,66,4
3181,2022-04-05,12.879356,80.076605,32,27,4
3182,2022-04-05,12.879282,80.076814,33,64,4
3183,2022-04-05,12.879481,80.076503,34,97,4
3184,2022-04-05,12.879251,80.077018,35,65,4
3185,2022-04-05,12.879193,80.077212,36,100,4
3186,2022-04-05,12.879146,80.077357,37,33,4
3187,2022-04-05,12.879037,80.077459,38,37,4
3188,2022-04-05,12.878995,80.077695,39,90,4
3189,2022-04-05,12.878911,80.077877,40,54,4
3190,2022-04-05,12.879795,80.07505,41,87,5
3191,2022-04-05,12.87969,80.075254,42,48,5
3192,2022-04-05,12.880046,80.074761,43,97,5
3193,2022-04-05,12.88037,80.075362,44,48,5
3194,2022-04-05,12.880642,80.075008,45,58,5
3195,2022-04-05,12.881113,80.075201,46,76,5
3196,2022-04-05,12.880893,80.075544,47,70,5
3197,2022-04-05,12.881018,80.075534,48,92,5
3198,2022-04-05,12.879696,80.075132,49,64,5
3199,2022-04-05,12.881133,80.075362,50,79,5
3200,2022-04-06,12.879995,80.07858,1,33,1
3201,2022-04-06,12.880075,80.078284,2,90,1
3202,2022-04-06,12.880195,80.078042,3,78,1
3203,2022-04-06,12.880242,80.077833,4,36,1
3204,2022-04-06,12.880336,80.077602,5,75,1
3205,2022-04-06,12.880424,80.077378,6,34,1
3206,2022-04-06,12.880503,80.077136,7,71,1
3207,2022-04-06,12.88043,80.076799,8,40,1
3208,2022-04-06,12.880518,80.076922,9,100,1
3209,2022-04-06,12.880215,80.076766,10,66,1
3210,2022-04-06,12.880027,80.076831,11,81,2
3211,2022-04-06,12.879985,80.076997,12,51,2
3212,2022-04-06,12.879938,80.077174,13,90,2
3213,2022-04-06,12.879901,80.077351,14,91,2
3214,2022-04-06,12.879818,80.077496,15,86,2
3215,2022-04-06,12.879781,80.077743,16,82,2
3216,2022-04-06,12.879708,80.077904,17,57,2
3217,2022-04-06,12.87965,80.07806,18,32,2
3218,2022-04-06,12.879603,80.078264,19,82,2
3219,2022-04-06,12.879512,80.078409,20,61,2
3220,2022-04-06,12.881547,80.076461,21,76,3
3221,2022-04-06,12.881715,80.075999,22,54,3
3222,2022-04-06,12.881924,80.075602,23,90,3
3223,2022-04-06,12.882101,80.075261,24,26,3
3224,2022-04-06,12.882206,80.074756,25,39,3
3225,2022-04-06,12.881861,80.074681,26,75,3
3226,2022-04-06,12.881725,80.075046,27,34,3
3227,2022-04-06,12.881536,80.075368,28,36,3
3228,2022-04-06,12.881421,80.07583,29,79,3
3229,2022-04-06,12.881264,80.076291,30,65,3
3230,2022-04-06,12.879586,80.07653,31,26,4
3231,2022-04-06,12.879356,80.076605,32,30,4
3232,2022-04-06,12.879282,80.076814,33,32,4
3233,2022-04-06,12.879481,80.076503,34,57,4
3234,2022-04-06,12.879251,80.077018,35,71,4
3235,2022-04-06,12.879193,80.077212,36,91,4
3236,2022-04-06,12.879146,80.077357,37,27,4
3237,2022-04-06,12.879037,80.077459,38,49,4
3238,2022-04-06,12.878995,80.077695,39,62,4
3239,2022-04-06,12.878911,80.077877,40,93,4
3240,2022-04-06,12.879795,80.07505,41,90,5
3241,2022-04-06,12.87969,80.075254,42,43,5
3242,2022-04-06,12.880046,80.074761,43,30,5
3243,2022-04-06,12.88037,80.075362,44,26,5
3244,2022-04-06,12.880642,80.075008,45,62,5
3245,2022-04-06,12.881113,80.075201,46,67,5
3246,2022-04-06,12.880893,80.075544,47,80,5
3247,2022-04-06,12.881018,80.075534,48,26,5
3248,2022-04-06,12.879696,80.075132,49,63,5
3249,2022-04-06,12.881133,80.075362,50,80,5
3250,2022-04-07,12.879995,80.07858,1,78,1
3251,2022-04-07,12.880075,80.078284,2,51,1
3252,2022-04-07,12.880195,80.078042,3,96,1
3253,2022-04-07,12.880242,80.077833,4,85,1
3254,2022-04-07,12.880336,80.077602,5,91,1
3255,2022-04-07,12.880424,80.077378,6,35,1
3256,2022-04-07,12.880503,80.077136,7,64,1
3257,2022-04-07,12.88043,80.076799,8,74,1
3258,2022-04-07,12.880518,80.076922,9,58,1
